tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
2025-06-09_Ilkley CH_2025-9005-342,Ilkley CH,Grass,32,C,20250609,2025-9005-342,206912,,,Stuart Parker,R,185.0,GBR,27.9,207884,,,Arthur Bouquier,R,188.0,FRA,24.5,7-6(6) 6-1,3,Q1,85.0,5.0,0.0,62.0,40.0,32.0,11.0,9.0,1.0,2.0,3.0,9.0,64.0,38.0,28.0,7.0,10.0,5.0,9.0,450.0,207.0
2025-06-09_Ilkley CH_2025-9005-343,Ilkley CH,Grass,32,C,20250609,2025-9005-343,207784,,,Harry Wendelken,R,178.0,GBR,23.5,209849,,,Sascha Gueymard Wayenburg,R,188.0,FRA,21.9,6-4 6-3,3,Q1,73.0,5.0,0.0,50.0,34.0,26.0,12.0,9.0,0.0,0.0,7.0,4.0,61.0,40.0,28.0,9.0,10.0,6.0,9.0,502.0,258.0
2025-06-09_Ilkley CH_2025-9005-344,Ilkley CH,Grass,32,C,20250609,2025-9005-344,209326,,,Murphy Cassone,R,188.0,USA,22.8,207171,,,Hamish Stewart,R,193.0,GBR,25.9,7-6(4) 6-2,3,Q1,76.0,1.0,1.0,65.0,39.0,32.0,16.0,10.0,4.0,4.0,1.0,3.0,68.0,40.0,28.0,15.0,10.0,4.0,6.0,194.0,537.0
2025-06-09_Ilkley CH_2025-9005-345,Ilkley CH,Grass,32,C,20250609,2025-9005-345,206703,,,Paul Jubb,R,180.0,GBR,25.6,207878,,,James Story,U,,GBR,24.3,7-6(4) 3-6 7-6(4),3,Q1,155.0,4.0,10.0,127.0,76.0,57.0,20.0,17.0,10.0,15.0,16.0,7.0,97.0,68.0,53.0,13.0,16.0,4.0,7.0,254.0,557.0
2025-06-09_Ilkley CH_2025-9005-346,Ilkley CH,Grass,32,C,20250609,2025-9005-346,208144,,,Giles Hussey,L,185.0,GBR,28.0,117357,,,Omar Jasika,L,183.0,AUS,28.1,6-0 6-2,3,Q1,59.0,6.0,1.0,48.0,30.0,20.0,12.0,7.0,2.0,2.0,1.0,1.0,40.0,26.0,12.0,4.0,7.0,4.0,9.0,389.0,199.0
2025-06-09_Ilkley CH_2025-9005-347,Ilkley CH,Grass,32,C,20250609,2025-9005-347,208260,,,Zachary Svajda,R,175.0,USA,22.5,200277,,,Charles Broom,R,178.0,GBR,27.1,6-1 6-1,3,Q1,61.0,6.0,1.0,53.0,31.0,21.0,11.0,7.0,3.0,4.0,2.0,5.0,50.0,36.0,18.0,2.0,7.0,3.0,9.0,229.0,303.0
2025-06-09_Ilkley CH_2025-9005-348,Ilkley CH,Grass,32,C,20250609,2025-9005-348,106378,,,Kyle Edmund,R,188.0,GBR,30.4,106034,,,Yasutaka Uchiyama,R,183.0,JPN,32.8,6-2 6-2,3,Q1,68.0,4.0,1.0,41.0,23.0,20.0,12.0,8.0,0.0,0.0,6.0,2.0,57.0,37.0,20.0,8.0,8.0,4.0,8.0,482.0,200.0
2025-06-09_Ilkley CH_2025-9005-349,Ilkley CH,Grass,32,C,20250609,2025-9005-349,208902,,,Johannus Monday,L,198.0,GBR,23.4,202400,,,Alastair Gray,R,193.0,GBR,27.0,6-2 5-7 7-6(2),3,Q2,133.0,14.0,5.0,104.0,71.0,58.0,16.0,16.0,8.0,9.0,8.0,2.0,96.0,72.0,54.0,12.0,16.0,4.0,6.0,243.0,377.0
2025-06-09_Ilkley CH_2025-9005-350,Ilkley CH,Grass,32,C,20250609,2025-9005-350,127339,,,Borna Gojo,R,196.0,CRO,27.3,202420,,,Aidan Mchugh,R,180.0,GBR,24.9,6-1 7-5,3,Q2,166.0,16.0,2.0,60.0,43.0,34.0,8.0,10.0,0.0,1.0,4.0,3.0,70.0,52.0,31.0,5.0,9.0,4.0,8.0,223.0,497.0
2025-06-09_Ilkley CH_2025-9005-351,Ilkley CH,Grass,32,C,20250609,2025-9005-351,200610,,,Oliver Crawford,R,180.0,GBR,26.1,206912,,,Stuart Parker,R,185.0,GBR,27.9,6-3 6-4,3,Q2,77.0,2.0,0.0,58.0,37.0,30.0,13.0,10.0,0.0,0.0,6.0,3.0,45.0,29.0,22.0,8.0,9.0,0.0,2.0,266.0,450.0
2025-06-09_Ilkley CH_2025-9005-352,Ilkley CH,Grass,32,C,20250609,2025-9005-352,209326,,,Murphy Cassone,R,188.0,USA,22.8,207784,,,Harry Wendelken,R,178.0,GBR,23.5,7-6(6) 6-4,3,Q2,104.0,6.0,2.0,74.0,52.0,37.0,10.0,11.0,3.0,6.0,2.0,2.0,77.0,47.0,31.0,14.0,11.0,5.0,9.0,194.0,502.0
2025-06-09_Ilkley CH_2025-9005-353,Ilkley CH,Grass,32,C,20250609,2025-9005-353,206703,,,Paul Jubb,R,180.0,GBR,25.6,208144,,,Giles Hussey,L,185.0,GBR,28.0,6-4 7-5,3,Q2,107.0,7.0,3.0,79.0,51.0,34.0,18.0,11.0,3.0,4.0,2.0,4.0,82.0,53.0,31.0,16.0,11.0,8.0,11.0,254.0,389.0
2025-06-09_Ilkley CH_2025-9005-354,Ilkley CH,Grass,32,C,20250609,2025-9005-354,208260,,,Zachary Svajda,R,175.0,USA,22.5,106378,,,Kyle Edmund,R,188.0,GBR,30.4,6-3 6-3,3,Q2,68.0,4.0,1.0,50.0,34.0,27.0,10.0,9.0,5.0,6.0,4.0,3.0,53.0,30.0,18.0,10.0,9.0,3.0,7.0,229.0,482.0
2025-06-09_Ilkley CH_2025-9005-355,Ilkley CH,Grass,32,C,20250609,2025-9005-355,200610,,,Oliver Crawford,R,180.0,GBR,26.1,200587,,,Brandon Holt,R,185.0,USA,27.2,6-3 6-7(2) 7-6(5),3,R32,160.0,9.0,4.0,124.0,79.0,60.0,24.0,17.0,2.0,3.0,18.0,2.0,122.0,89.0,67.0,16.0,16.0,10.0,12.0,266.0,106.0
2025-06-09_Ilkley CH_2025-9005-356,Ilkley CH,Grass,32,C,20250609,2025-9005-356,202385,,,Jenson Brooksby,R,188.0,USA,24.6,133297,,,Yosuke Watanuki,R,180.0,JPN,27.2,7-6(5) 6-3,3,R32,95.0,3.0,0.0,66.0,54.0,38.0,10.0,10.0,1.0,1.0,4.0,5.0,84.0,38.0,28.0,20.0,11.0,4.0,6.0,151.0,179.0
2025-06-09_Ilkley CH_2025-9005-357,Ilkley CH,Grass,32,C,20250609,2025-9005-357,208278,,,Shintaro Mochizuki,R,175.0,JPN,22.0,212256,,,Colton Smith,U,,USA,22.3,6-4 3-6 6-2,3,R32,106.0,3.0,4.0,81.0,45.0,35.0,14.0,13.0,3.0,6.0,5.0,1.0,79.0,49.0,31.0,15.0,14.0,3.0,8.0,178.0,144.0
2025-06-09_Ilkley CH_2025-9005-358,Ilkley CH,Grass,32,C,20250609,2025-9005-358,208902,,,Johannus Monday,L,198.0,GBR,23.4,209279,,,Terence Atmane,L,193.0,FRA,23.4,7-6(4) 6-3,3,R32,87.0,7.0,3.0,70.0,44.0,37.0,14.0,11.0,4.0,5.0,11.0,7.0,70.0,42.0,30.0,15.0,10.0,5.0,7.0,243.0,123.0
2025-06-09_Ilkley CH_2025-9005-359,Ilkley CH,Grass,32,C,20250609,2025-9005-359,126129,,,Billy Harris,R,193.0,GBR,30.4,127339,,,Borna Gojo,R,196.0,CRO,27.3,6-2 6-3,3,R32,61.0,6.0,1.0,47.0,35.0,27.0,6.0,8.0,1.0,1.0,4.0,3.0,49.0,30.0,17.0,9.0,9.0,2.0,6.0,108.0,223.0
2025-06-09_Ilkley CH_2025-9005-360,Ilkley CH,Grass,32,C,20250609,2025-9005-360,209957,,,Jack Pinnington Jones,R,180.0,GBR,22.2,105062,,,Mikhail Kukushkin,R,183.0,KAZ,37.5,6-2 7-5,3,R32,93.0,3.0,5.0,69.0,35.0,28.0,17.0,10.0,7.0,8.0,3.0,1.0,70.0,48.0,30.0,10.0,10.0,9.0,13.0,340.0,182.0
2025-06-09_Ilkley CH_2025-9005-361,Ilkley CH,Grass,32,C,20250609,2025-9005-361,144750,,,Lloyd Harris,R,193.0,RSA,28.3,200259,,,Ugo Blanchet,R,175.0,FRA,26.4,6-2 6-2,3,R32,59.0,9.0,3.0,42.0,26.0,22.0,9.0,8.0,1.0,2.0,2.0,4.0,47.0,28.0,17.0,5.0,8.0,3.0,8.0,314.0,172.0
2025-06-09_Ilkley CH_2025-9005-362,Ilkley CH,Grass,32,C,20250609,2025-9005-362,212021,,,Martin Landaluce,R,191.0,ESP,19.4,200273,,,Hady Habib,R,188.0,LIB,26.8,6-4 6-7(3) 6-3,3,R32,125.0,8.0,6.0,103.0,75.0,60.0,15.0,16.0,5.0,5.0,27.0,2.0,101.0,62.0,53.0,16.0,15.0,7.0,9.0,146.0,162.0
2025-06-09_Ilkley CH_2025-9005-363,Ilkley CH,Grass,32,C,20250609,2025-9005-363,209326,,,Murphy Cassone,R,188.0,USA,22.8,111153,,,Christopher Eubanks,R,201.0,USA,29.1,6-4 6-3,3,R32,67.0,3.0,0.0,40.0,21.0,21.0,15.0,9.0,0.0,0.0,9.0,2.0,74.0,52.0,32.0,10.0,10.0,3.0,6.0,194.0,107.0
2025-06-09_Ilkley CH_2025-9005-364,Ilkley CH,Grass,32,C,20250609,2025-9005-364,209857,,,Leandro Riedi,R,191.0,SUI,23.4,126652,,,Jay Clarke,R,183.0,GBR,26.9,6-3 6-2,3,R32,67.0,5.0,2.0,62.0,36.0,27.0,14.0,9.0,8.0,9.0,4.0,3.0,44.0,23.0,17.0,5.0,8.0,3.0,7.0,559.0,190.0
2025-06-09_Ilkley CH_2025-9005-365,Ilkley CH,Grass,32,C,20250609,2025-9005-365,208260,,,Zachary Svajda,R,175.0,USA,22.5,106109,,,Alex Bolt,L,183.0,AUS,32.4,6-7(5) 7-6(5) 7-5,3,R32,139.0,21.0,1.0,120.0,80.0,63.0,15.0,18.0,5.0,8.0,16.0,4.0,115.0,67.0,51.0,21.0,18.0,5.0,9.0,229.0,186.0
2025-06-09_Ilkley CH_2025-9005-366,Ilkley CH,Grass,32,C,20250609,2025-9005-366,105227,,,Marin Cilic,R,198.0,CRO,36.7,206703,,,Paul Jubb,R,180.0,GBR,25.6,6-3 7-6(6),3,R32,106.0,7.0,5.0,72.0,40.0,33.0,18.0,11.0,3.0,3.0,6.0,3.0,80.0,49.0,31.0,18.0,10.0,8.0,9.0,104.0,254.0
2025-06-09_Ilkley CH_2025-9005-367,Ilkley CH,Grass,32,C,20250609,2025-9005-367,209262,,,Tristan Schoolkate,R,183.0,AUS,24.3,208004,,,Harold Mayot,R,180.0,FRA,23.3,3-6 7-5 7-5,3,R32,145.0,10.0,8.0,103.0,58.0,40.0,23.0,16.0,7.0,10.0,9.0,5.0,103.0,65.0,46.0,19.0,17.0,7.0,11.0,131.0,156.0
2025-06-09_Ilkley CH_2025-9005-368,Ilkley CH,Grass,32,C,20250609,2025-9005-368,211902,,,Henry Searle,L,193.0,GBR,19.2,209409,,,Coleman Wong,R,191.0,HKG,21.0,6-3 6-2,3,R32,69.0,5.0,3.0,50.0,31.0,27.0,9.0,8.0,4.0,4.0,2.0,5.0,61.0,34.0,22.0,11.0,9.0,1.0,5.0,427.0,171.0
2025-06-09_Ilkley CH_2025-9005-369,Ilkley CH,Grass,32,C,20250609,2025-9005-369,208389,,,James Trotter,R,183.0,JPN,25.9,208210,,,Chris Rodesch,R,198.0,LUX,23.9,6-1 6-4,3,R32,58.0,6.0,4.0,48.0,27.0,24.0,14.0,9.0,1.0,1.0,3.0,1.0,45.0,33.0,22.0,4.0,8.0,1.0,4.0,202.0,164.0
2025-06-09_Ilkley CH_2025-9005-370,Ilkley CH,Grass,32,C,20250609,2025-9005-370,200647,,,Sho Shimabukuro,R,180.0,JPN,27.9,111794,,,Kamil Majchrzak,R,180.0,POL,29.4,6-4 6-4,3,R32,76.0,5.0,2.0,55.0,30.0,23.0,17.0,10.0,2.0,3.0,5.0,1.0,59.0,32.0,20.0,16.0,10.0,1.0,4.0,192.0,95.0
2025-06-09_Ilkley CH_2025-9005-371,Ilkley CH,Grass,32,C,20250609,2025-9005-371,200610,,,Oliver Crawford,R,180.0,GBR,26.1,202385,,,Jenson Brooksby,R,188.0,USA,24.6,6-4 7-5,3,R16,95.0,2.0,1.0,67.0,46.0,31.0,13.0,11.0,2.0,4.0,6.0,3.0,84.0,54.0,34.0,12.0,11.0,7.0,11.0,266.0,151.0
2025-06-09_Ilkley CH_2025-9005-372,Ilkley CH,Grass,32,C,20250609,2025-9005-372,208278,,,Shintaro Mochizuki,R,175.0,JPN,22.0,208902,,,Johannus Monday,L,198.0,GBR,23.4,6-4 6-7(5) 6-3,3,R16,126.0,10.0,6.0,112.0,64.0,50.0,27.0,16.0,5.0,6.0,11.0,2.0,80.0,51.0,42.0,16.0,15.0,0.0,3.0,178.0,243.0
2025-06-09_Ilkley CH_2025-9005-373,Ilkley CH,Grass,32,C,20250609,2025-9005-373,209957,,,Jack Pinnington Jones,R,180.0,GBR,22.2,126129,,,Billy Harris,R,193.0,GBR,30.4,7-6(4) 4-6 6-3,3,R16,168.0,6.0,5.0,110.0,66.0,48.0,19.0,15.0,7.0,10.0,6.0,4.0,115.0,74.0,52.0,15.0,16.0,5.0,9.0,340.0,108.0
2025-06-09_Ilkley CH_2025-9005-374,Ilkley CH,Grass,32,C,20250609,2025-9005-374,212021,,,Martin Landaluce,R,191.0,ESP,19.4,144750,,,Lloyd Harris,R,193.0,RSA,28.3,6-3 6-0,3,R16,57.0,3.0,2.0,40.0,24.0,21.0,11.0,8.0,0.0,0.0,4.0,2.0,42.0,24.0,17.0,3.0,7.0,3.0,7.0,146.0,314.0
2025-06-09_Ilkley CH_2025-9005-375,Ilkley CH,Grass,32,C,20250609,2025-9005-375,209857,,,Leandro Riedi,R,191.0,SUI,23.4,209326,,,Murphy Cassone,R,188.0,USA,22.8,6-4 6-3,3,R16,70.0,6.0,4.0,63.0,28.0,23.0,20.0,10.0,2.0,3.0,1.0,1.0,50.0,27.0,17.0,14.0,9.0,3.0,6.0,559.0,194.0
2025-06-09_Ilkley CH_2025-9005-376,Ilkley CH,Grass,32,C,20250609,2025-9005-376,208260,,,Zachary Svajda,R,175.0,USA,22.5,105227,,,Marin Cilic,R,198.0,CRO,36.7,6-3 6-4,3,R16,66.0,14.0,1.0,56.0,38.0,29.0,12.0,10.0,0.0,0.0,8.0,3.0,44.0,25.0,20.0,10.0,9.0,1.0,3.0,229.0,104.0
2025-06-09_Ilkley CH_2025-9005-377,Ilkley CH,Grass,32,C,20250609,2025-9005-377,209262,,,Tristan Schoolkate,R,183.0,AUS,24.3,211902,,,Henry Searle,L,193.0,GBR,19.2,2-6 6-1 6-4,3,R16,114.0,9.0,7.0,86.0,53.0,40.0,7.0,13.0,6.0,11.0,3.0,0.0,86.0,53.0,30.0,13.0,12.0,7.0,13.0,131.0,427.0
2025-06-09_Ilkley CH_2025-9005-378,Ilkley CH,Grass,32,C,20250609,2025-9005-378,200647,,,Sho Shimabukuro,R,180.0,JPN,27.9,208389,,,James Trotter,R,183.0,JPN,25.9,6-3 4-6 6-4,3,R16,151.0,15.0,9.0,126.0,81.0,59.0,17.0,15.0,15.0,17.0,6.0,2.0,87.0,49.0,38.0,14.0,14.0,3.0,6.0,192.0,202.0
2025-06-09_Ilkley CH_2025-9005-379,Ilkley CH,Grass,32,C,20250609,2025-9005-379,208278,,,Shintaro Mochizuki,R,175.0,JPN,22.0,200610,,,Oliver Crawford,R,180.0,GBR,26.1,6-4 6-2,3,QF,83.0,5.0,1.0,60.0,31.0,19.0,17.0,9.0,1.0,3.0,0.0,3.0,59.0,29.0,19.0,9.0,9.0,4.0,9.0,178.0,266.0
2025-06-09_Ilkley CH_2025-9005-380,Ilkley CH,Grass,32,C,20250609,2025-9005-380,209957,,,Jack Pinnington Jones,R,180.0,GBR,22.2,212021,,,Martin Landaluce,R,191.0,ESP,19.4,7-5 6-2,3,QF,83.0,7.0,2.0,50.0,38.0,33.0,8.0,10.0,2.0,2.0,1.0,6.0,68.0,39.0,30.0,9.0,10.0,2.0,5.0,340.0,146.0
2025-06-09_Ilkley CH_2025-9005-381,Ilkley CH,Grass,32,C,20250609,2025-9005-381,208260,,,Zachary Svajda,R,175.0,USA,22.5,209857,,,Leandro Riedi,R,191.0,SUI,23.4,7-6(8) 4-6 7-5,3,QF,121.0,17.0,7.0,101.0,59.0,50.0,21.0,17.0,4.0,7.0,13.0,6.0,99.0,57.0,44.0,26.0,17.0,3.0,6.0,229.0,559.0
2025-06-09_Ilkley CH_2025-9005-382,Ilkley CH,Grass,32,C,20250609,2025-9005-382,209262,,,Tristan Schoolkate,R,183.0,AUS,24.3,200647,,,Sho Shimabukuro,R,180.0,JPN,27.9,3-6 6-3 7-6(4),3,QF,128.0,17.0,3.0,83.0,53.0,39.0,19.0,15.0,0.0,2.0,8.0,2.0,98.0,57.0,38.0,24.0,15.0,2.0,4.0,131.0,192.0
2025-06-09_Ilkley CH_2025-9005-383,Ilkley CH,Grass,32,C,20250609,2025-9005-383,209957,,,Jack Pinnington Jones,R,180.0,GBR,22.2,208278,,,Shintaro Mochizuki,R,175.0,JPN,22.0,7-6(5) 6-4,3,SF,106.0,5.0,5.0,83.0,51.0,37.0,18.0,11.0,3.0,4.0,1.0,0.0,70.0,39.0,24.0,22.0,11.0,2.0,4.0,340.0,178.0
2025-06-09_Ilkley CH_2025-9005-384,Ilkley CH,Grass,32,C,20250609,2025-9005-384,209262,,,Tristan Schoolkate,R,183.0,AUS,24.3,208260,,,Zachary Svajda,R,175.0,USA,22.5,6-4 7-6(6),3,SF,95.0,12.0,1.0,71.0,48.0,40.0,13.0,11.0,3.0,3.0,3.0,0.0,82.0,39.0,27.0,27.0,11.0,9.0,10.0,131.0,229.0
2025-06-09_Ilkley CH_2025-9005-385,Ilkley CH,Grass,32,C,20250609,2025-9005-385,209262,,,Tristan Schoolkate,R,183.0,AUS,24.3,209957,,,Jack Pinnington Jones,R,180.0,GBR,22.2,6-7(8) 6-4 6-3,3,F,153.0,6.0,4.0,93.0,48.0,28.0,26.0,15.0,3.0,8.0,6.0,7.0,130.0,74.0,46.0,20.0,16.0,9.0,17.0,131.0,340.0
2025-06-09_Lyon CH_2025-7536-337,Lyon CH,Clay,32,C,20250609,2025-7536-337,200030,,,Facundo Juarez,R,180.0,ITA,27.7,144645,,,Zdenek Kolar,R,183.0,CZE,28.7,6-2 6-0,3,Q1,63.0,1.0,1.0,48.0,32.0,22.0,10.0,7.0,3.0,3.0,1.0,6.0,48.0,25.0,12.0,8.0,7.0,5.0,10.0,554.0,452.0
2025-06-09_Lyon CH_2025-7536-338,Lyon CH,Clay,32,C,20250609,2025-7536-338,126125,,,Maxime Janvier,R,196.0,FRA,28.6,211898,,,Mae Malige,R,,FRA,19.2,6-4 6-3,3,Q1,86.0,1.0,2.0,63.0,36.0,27.0,15.0,9.0,6.0,7.0,2.0,5.0,67.0,41.0,26.0,11.0,10.0,5.0,9.0,437.0,565.0
2025-06-09_Lyon CH_2025-7536-339,Lyon CH,Clay,32,C,20250609,2025-7536-339,210167,,,Tom Gentzsch,R,191.0,GER,21.8,208876,,,Egor Agafonov,R,188.0,RUS,22.8,7-6(3) 6-3,3,Q1,93.0,5.0,1.0,72.0,41.0,29.0,20.0,11.0,3.0,4.0,4.0,2.0,57.0,40.0,28.0,10.0,10.0,2.0,4.0,408.0,474.0
2025-06-09_Lyon CH_2025-7536-340,Lyon CH,Clay,32,C,20250609,2025-7536-340,202354,,,Matthew Dellavedova,R,191.0,AUS,25.0,208044,,,Etienne Donnet,U,,FRA,24.3,6-3 7-5,3,Q1,107.0,0.0,1.0,83.0,56.0,38.0,11.0,11.0,9.0,11.0,2.0,3.0,68.0,47.0,28.0,10.0,10.0,6.0,10.0,406.0,548.0
2025-06-09_Lyon CH_2025-7536-341,Lyon CH,Clay,32,C,20250609,2025-7536-341,210005,,,Kilian Feldbausch,R,191.0,SUI,19.8,111187,,,Kaichi Uchida,R,180.0,JPN,30.8,6-1 6-2,3,Q1,58.0,3.0,5.0,46.0,31.0,25.0,7.0,8.0,3.0,4.0,1.0,1.0,43.0,25.0,11.0,6.0,7.0,3.0,8.0,476.0,468.0
2025-06-09_Lyon CH_2025-7536-342,Lyon CH,Clay,32,C,20250609,2025-7536-342,131911,,,Lucas Poullain,R,175.0,FRA,29.5,213716,,,,,,,,6-4 6-0,3,Q1,83.0,1.0,1.0,48.0,29.0,19.0,14.0,8.0,5.0,6.0,0.0,2.0,67.0,32.0,14.0,17.0,8.0,7.0,12.0,391.0,
2025-06-09_Lyon CH_2025-7536-343,Lyon CH,Clay,32,C,20250609,2025-7536-343,207732,,,Miguel Damas,R,208.0,ESP,25.5,210714,,,Robin Catry,R,196.0,FRA,23.3,6-2 6-3,3,Q1,71.0,1.0,2.0,45.0,30.0,26.0,10.0,9.0,0.0,0.0,3.0,2.0,51.0,28.0,16.0,11.0,8.0,3.0,6.0,419.0,694.0
2025-06-09_Lyon CH_2025-7536-344,Lyon CH,Clay,32,C,20250609,2025-7536-344,209355,,,Timo Legout,R,178.0,FRA,23.2,106398,,,Pedro Cachin,R,185.0,ARG,30.2,6-1 4-6 6-3,3,Q1,114.0,3.0,1.0,92.0,66.0,51.0,10.0,13.0,11.0,12.0,3.0,2.0,86.0,51.0,32.0,18.0,13.0,3.0,7.0,763.0,451.0
2025-06-09_Lyon CH_2025-7536-346,Lyon CH,Clay,32,C,20250609,2025-7536-346,207605,,,Jakub Paul,R,180.0,SUI,26.2,210393,,,Maxim Zhukov,R,,RUS,20.4,6-0 6-3,3,Q1,67.0,1.0,0.0,53.0,27.0,18.0,15.0,7.0,6.0,7.0,0.0,4.0,48.0,32.0,16.0,4.0,8.0,4.0,10.0,341.0,588.0
2025-06-09_Lyon CH_2025-7536-347,Lyon CH,Clay,32,C,20250609,2025-7536-347,208421,,,Lilian Marmousez,R,180.0,FRA,23.4,205842,,,Arthur Reymond,L,180.0,FRA,26.2,6-3 6-3,3,Q1,71.0,1.0,6.0,58.0,30.0,22.0,18.0,9.0,2.0,2.0,9.0,0.0,55.0,28.0,19.0,14.0,9.0,4.0,7.0,414.0,466.0
2025-06-09_Lyon CH_2025-7536-348,Lyon CH,Clay,32,C,20250609,2025-7536-348,200374,,,Nicolas Alvarez Varona,R,188.0,ESP,24.1,210604,,,Loann Massard ,U,,FRA,19.9,6-3 6-4,3,Q1,90.0,5.0,5.0,66.0,46.0,35.0,9.0,10.0,5.0,6.0,1.0,1.0,63.0,43.0,27.0,9.0,9.0,5.0,8.0,308.0,509.0
2025-06-09_Lyon CH_2025-7536-349,Lyon CH,Clay,32,C,20250609,2025-7536-349,126125,,,Maxime Janvier,R,196.0,FRA,28.6,200030,,,Facundo Juarez,R,180.0,ITA,27.7,6-3 4-6 7-6(8),3,Q2,129.0,7.0,4.0,108.0,55.0,40.0,31.0,16.0,5.0,8.0,2.0,6.0,100.0,66.0,43.0,21.0,15.0,2.0,5.0,437.0,554.0
2025-06-09_Lyon CH_2025-7536-350,Lyon CH,Clay,32,C,20250609,2025-7536-350,202354,,,Matthew Dellavedova,R,191.0,AUS,25.0,210167,,,Tom Gentzsch,R,191.0,GER,21.8,7-6(1) 2-6 6-4,3,Q2,153.0,4.0,5.0,100.0,74.0,51.0,9.0,15.0,1.0,6.0,5.0,7.0,105.0,59.0,40.0,23.0,15.0,9.0,13.0,406.0,408.0
2025-06-09_Lyon CH_2025-7536-351,Lyon CH,Clay,32,C,20250609,2025-7536-351,131911,,,Lucas Poullain,R,175.0,FRA,29.5,210005,,,Kilian Feldbausch,R,191.0,SUI,19.8,6-3 6-4,3,Q2,101.0,0.0,1.0,61.0,36.0,27.0,11.0,9.0,4.0,6.0,0.0,8.0,75.0,42.0,24.0,13.0,10.0,4.0,9.0,391.0,476.0
2025-06-09_Lyon CH_2025-7536-353,Lyon CH,Clay,32,C,20250609,2025-7536-353,202398,,,Michael Vrbensky,R,180.0,CZE,25.5,207605,,,Jakub Paul,R,180.0,SUI,26.2,6-3 6-2,3,Q2,67.0,4.0,3.0,55.0,25.0,17.0,14.0,9.0,3.0,6.0,1.0,1.0,45.0,29.0,11.0,5.0,8.0,2.0,8.0,472.0,341.0
2025-06-09_Lyon CH_2025-7536-354,Lyon CH,Clay,32,C,20250609,2025-7536-354,200374,,,Nicolas Alvarez Varona,R,188.0,ESP,24.1,208421,,,Lilian Marmousez,R,180.0,FRA,23.4,6-3 6-3,3,Q2,83.0,4.0,1.0,58.0,39.0,26.0,13.0,9.0,1.0,2.0,4.0,2.0,63.0,33.0,17.0,16.0,9.0,6.0,10.0,308.0,414.0
2025-06-09_Lyon CH_2025-7536-355,Lyon CH,Clay,32,C,20250609,2025-7536-355,200318,,,Yu Hsiou Hsu,R,178.0,TPE,26.2,209284,,,Elmer Moller,R,183.0,DEN,21.9,6-2 6-3,3,R32,75.0,0.0,1.0,55.0,33.0,22.0,11.0,9.0,1.0,4.0,0.0,7.0,53.0,33.0,19.0,1.0,8.0,5.0,11.0,251.0,109.0
2025-06-09_Lyon CH_2025-7536-356,Lyon CH,Clay,32,C,20250609,2025-7536-356,209226,,,Adolfo Daniel Vallejo,R,183.0,PAR,21.1,200188,,,Matteo Martineau,R,183.0,FRA,26.4,7-5 7-5,3,R32,98.0,2.0,1.0,68.0,41.0,28.0,19.0,12.0,2.0,3.0,7.0,7.0,68.0,45.0,34.0,8.0,12.0,5.0,8.0,244.0,279.0
2025-06-09_Lyon CH_2025-7536-357,Lyon CH,Clay,32,C,20250609,2025-7536-357,210338,,,Arthur Gea,R,180.0,FRA,20.4,126107,,,Michael Geerts,R,178.0,BEL,30.4,6-4 6-3,3,R32,106.0,2.0,9.0,92.0,58.0,43.0,16.0,10.0,10.0,10.0,3.0,5.0,52.0,23.0,18.0,15.0,9.0,0.0,2.0,296.0,272.0
2025-06-09_Lyon CH_2025-7536-358,Lyon CH,Clay,32,C,20250609,2025-7536-358,202127,,,Clement Tabur,R,173.0,FRA,25.4,123921,,,Calvin Hemery,R,191.0,FRA,30.4,6-4 6-2,3,R32,82.0,3.0,2.0,54.0,36.0,31.0,9.0,9.0,1.0,1.0,2.0,4.0,57.0,27.0,18.0,14.0,9.0,3.0,6.0,234.0,168.0
2025-06-09_Lyon CH_2025-7536-359,Lyon CH,Clay,32,C,20250609,2025-7536-359,209070,,,Arthur Cazaux,R,183.0,FRA,22.8,126125,,,Maxime Janvier,R,196.0,FRA,28.6,6-3 6-3,3,R32,73.0,3.0,1.0,52.0,34.0,26.0,11.0,9.0,3.0,4.0,1.0,1.0,50.0,30.0,19.0,8.0,9.0,1.0,5.0,113.0,437.0
2025-06-09_Lyon CH_2025-7536-360,Lyon CH,Clay,32,C,20250609,2025-7536-360,106220,,,Dimitar Kuzmanov,R,183.0,BUL,31.9,209512,,,Tom Paris,R,191.0,FRA,22.8,7-5 7-6(5),3,R32,120.0,2.0,0.0,75.0,52.0,43.0,13.0,12.0,4.0,4.0,5.0,3.0,82.0,47.0,34.0,21.0,12.0,2.0,3.0,263.0,407.0
